0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
256,54,394,,,,,,,,,,,,,
257,1,7,10,45,52,116,136,,,,,,,,
257,16,24,,,,,,,,,,,,,
257,17,64,,,,,,,,,,,,,
257,20,488,,,,,,,,,,,,,
257,21,28,,,,,,,,,,,,,
257,28,339,,,,,,,,,,,,,
257,32,98,,,,,,,,,,,,,
257,36,299,,,,,,,,,,,,,
257,42,163,,,,,,,,,,,,,
257,49,119,413,,,,,,,,,,,,
257,59,327,,,,,,,,,,,,,
257,66,394,,,,,,,,,,,,,
258,1,33,45,,,,,,,,,,,,
258,6,189,,,,,,,,,,,,,
258,10,55,,,,,,,,,,,,,
258,15,117,,,,,,,,,,,,,
258,19,193,,,,,,,,,,,,,
258,24,300,,,,,,,,,,,,,
258,25,88,,,,,,,,,,,,,
258,28,36,,,,,,,,,,,,,
258,33,250,,,,,,,,,,,,,
258,37,182,,,,,,,,,,,,,
258,42,56,,,,,,,,,,,,,
258,46,283,,,,,,,,,,,,,
259,1,33,45,55,189,,,,,,,,,,
259,15,117,,,,,,,,,,,,,
259,16,341,,,,,,,,,,,,,
259,20,193,,,,,,,,,,,,,
259,25,300,426,,,,,,,,,,,,
259,28,157,,,,,,,,,,,,,
259,31,36,,,,,,,,,,,,,
259,37,330,,,,,,,,,,,,,
259,42,182,,,,,,,,,,,,,
259,46,89,,,,,,,,,,,,,
259,53,283,,,,,,,,,,,,,
260,1,33,45,55,189,,,,,,,,,,
260,15,117,,,,,,,,,,,,,
260,16,341,,,,,,,,,,,,,
260,20,193,,,,,,,,,,,,,
260,25,300,426,,,,,,,,,,,,
260,28,157,,,,,,,,,,,,,
260,31,36,,,,,,,,,,,,,
260,39,330,,,,,,,,,,,,,
260,46,182,,,,,,,,,,,,,
260,52,89,,,,,,,,,,,,,
260,61,283,,,,,,,,,,,,,
260,69,359,,,,,,,,,,,,,
261,1,33,,,,,,,,,,,,,
261,5,336,,,,,,,,,,,,,
261,9,28,,,,,,,,,,,,,
261,13,44,,,,,,,,,,,,,
261,17,316,,,,,,,,,,,,,
261,21,46,,,,,,,,,,,,,
261,25,207,,,,,,,,,,,,,
261,29,184,372,,,,,,,,,,,,
261,33,36,,,,,,,,,,,,,
261,37,269,,,,,,,,,,,,,
261,41,242,373,,,,,,,,,,,,
261,45,168,,,,,,,,,,,,,
261,49,389,,,,,,,,,,,,,
262,1,28,33,44,336,,,,,,,,,,
262,17,316,,,,,,,,,,,,,
262,18,555,,,,,,,,,,,,,
262,22,46,,,,,,,,,,,,,
262,27,207,,,,,,,,,,,,,
262,32,184,372,,,,,,,,,,,,
262,37,36,,,,,,,,,,,,,
262,42,269,,,,,,,,,,,,,
262,47,242,373,,,,,,,,,,,,
262,52,168,,,,,,,,,,,,,
262,62,389,,,,,,,,,,,,,
263,1,33,45,,,,,,,,,,,,
263,5,39,,,,,,,,,,,,,
263,9,29,,,,,,,,,,,,,
263,11,608,,,,,,,,,,,,,
263,13,28,,,,,,,,,,,,,
263,17,316,,,,,,,,,,,,,
263,21,300,,,,,,,,,,,,,
263,25,42,,,,,,,,,,,,,
263,29,343,,,,,,,,,,,,,
263,31,36,,,,,,,,,,,,,
263,33,175,516,,,,,,,,,,,,
263,37,156,,,,,,,,,,,,,
263,41,187,,,,,,,,,,,,,
263,45,374,,,,,,,,,,,,,
264,1,29,33,39,45,415,563,583,,,,,,,
264,13,28,,,,,,,,,,,,,
264,17,316,,,,,,,,,,,,,
264,23,300,,,,,,,,,,,,,
264,29,154,,,,,,,,,,,,,
264,35,343,38,,,,,,,,,,,,
264,41,163,516,,,,,,,,,,,,
264,47,156,,,,,,,,,,,,,
264,53,187,,,,,,,,,,,,,
264,59,374,,,,,,,,,,,,,
265,1,33,81,,,,,,,,,,,,
265,5,40,,,,,,,,,,,,,
265,15,450,,,,,,,,,,,,,
266,1,106,,,,,,,,,,,,,
267,1,71,,,,,,,,,,,,,
267,13,16,,,,,,,,,,,,,
267,17,78,,,,,,,,,,,,,
267,20,234,314,,,,,,,,,,,,
267,24,72,,,,,,,,,,,,,
267,27,18,,,,,,,,,,,,,
267,31,213,,,,,,,,,,,,,
267,34,318,,,,,,,,,,,,,
267,37,99,,,,,,,,,,,,,
267,38,202,,,,,,,,,,,,,
267,41,405,,,,,,,,,,,,,
267,45,483,,,,,,,,,,,,,
268,1,106,,,,,,,,,,,,,
269,1,93,,,,,,,,,,,,,
269,13,16,,,,,,,,,,,,,
269,15,77,,,,,,,,,,,,,
269,17,182,,,,,,,,,,,,,
269,20,236,,,,,,,,,,,,,
269,20,474,,,,,,,,,,,,,
269,24,60,,,,,,,,,,,,,
269,27,18,,,,,,,,,,,,,
269,31,113,,,,,,,,,,,,,
269,34,318,,,,,,,,,,,,,
269,38,92,,,,,,,,,,,,,
269,41,405,,,,,,,,,,,,,
269,45,483,,,,,,,,,,,,,
270,1,310,,,,,,,,,,,,,
270,3,45,,,,,,,,,,,,,
270,7,71,,,,,,,,,,,,,
270,9,145,,,,,,,,,,,,,
270,13,267,,,,,,,,,,,,,
270,15,363,,,,,,,,,,,,,
270,21,54,,,,,,,,,,,,,
270,25,61,,,,,,,,,,,,,
270,27,428,,,,,,,,,,,,,
270,30,202,,,,,,,,,,,,,
270,31,240,,,,,,,,,,,,,
270,43,72,412,,,,,,,,,,,,
271,1,310,,,,,,,,,,,,,
271,3,45,,,,,,,,,,,,,
271,7,71,,,,,,,,,,,,,
271,9,145,,,,,,,,,,,,,
271,13,267,,,,,,,,,,,,,
271,19,252,,,,,,,,,,,,,
271,25,154,61,,,,,,,,,,,,
271,27,428,,,,,,,,,,,,,
271,31,346,,,,,,,,,,,,,
271,36,282,,,,,,,,,,,,,
271,37,168,,,,,,,,,,,,,
271,43,253,,,,,,,,,,,,,
271,49,56,,,,,,,,,,,,,
272,1,45,71,267,310,72,,,,,,,,,
273,1,117,,,,,,,,,,,,,
273,3,106,,,,,,,,,,,,,
273,7,74,,,,,,,,,,,,,
273,13,267,,,,,,,,,,,,,
273,21,235,,,,,,,,,,,,,
273,31,241,,,,,,,,,,,,,
273,43,153,,,,,,,,,,,,,
274,1,1,75,,,,,,,,,,,,
274,3,106,,,,,,,,,,,,,
274,7,74,,,,,,,,,,,,,
274,13,267,,,,,,,,,,,,,
274,19,252,,,,,,,,,,,,,
274,25,259,,,,,,,,,,,,,
274,28,348,,,,,,,,,,,,,
274,31,185,,,,,,,,,,,,,
274,37,13,,,,,,,,,,,,,
274,43,207,,,,,,,,,,,,,
274,49,326,,,,,,,,,,,,,
275,1,1,74,106,267,18,75,185,417,,,,,,
275,19,536,,,,,,,,,,,,,
275,32,542,,,,,,,,,,,,,
275,49,437,,,,,,,,,,,,,
276,1,45,64,,,,,,,,,,,,
276,4,116,,,,,,,,,,,,,
276,8,98,,,,,,,,,,,,,
276,13,17,,,,,,,,,,,,,
276,19,104,,,,,,,,,,,,,
276,25,501,,,,,,,,,,,,,
276,26,283,,,,,,,,,,,,,
276,34,332,,,,,,,,,,,,,
276,41,413,,,,,,,,,,,,,
276,43,97,,,,,,,,,,,,,
276,53,403,,,,,,,,,,,,,
277,1,45,64,98,116,365,413,,,,,,,,
277,13,17,,,,,,,,,,,,,
277,19,104,,,,,,,,,,,,,
277,27,501,,,,,,,,,,,,,
277,28,283,,,,,,,,,,,,,
277,38,332,,,,,,,,,,,,,
277,49,97,,,,,,,,,,,,,
277,61,403,,,,,,,,,,,,,
278,1,45,55,,,,,,,,,,,,
278,7,48,,,,,,,,,,,,,
278,13,17,,,,,,,,,,,,,
278,19,352,,,,,,,,,,,,,
278,21,54,,,,,,,,,,,,,
278,29,355,,,,,,,,,,,,,
278,31,98,,,,,,,,,,,,,
278,33,314,,,,,,,,,,,,,
278,42,332,,,,,,,,,,,,,
278,43,228,,,,,,,,,,,,,
278,47,403,,,,,,,,,,,,,
278,50,542,,,,,,,,,,,,,
278,55,97,,,,,,,,,,,,,
279,1,17,45,55,346,487,,,,,,,,,
279,7,48,,,,,,,,,,,,,
279,19,352,,,,,,,,,,,,,
279,21,54,,,,,,,,,,,,,
279,24,371,,,,,,,,,,,,,
279,25,182,,,,,,,,,,,,,
279,31,355,,,,,,,,,,,,,
279,33,254,256,,,,,,,,,,,,
279,34,362,,,,,,,,,,,,,
279,43,374,,,,,,,,,,,,,
279,47,255,,,,,,,,,,,,,
279,50,366,,,,,,,,,,,,,
279,61,56,,,,,,,,,,,,,
279,63,542,,,,,,,,,,,,,
280,1,45,,,,,,,,,,,,,
280,6,93,,,,,,,,,,,,,
280,11,104,574,,,,,,,,,,,,
280,16,100,,,,,,,,,,,,,
280,17,381,,,,,,,,,,,,,
280,21,347,345,,,,,,,,,,,,
280,22,577,,,,,,,,,,,,,
280,23,505,,,,,,,,,,,,,
280,26,94,,,,,,,,,,,,,
280,31,286,,,,,,,,,,,,,
280,36,248,,,,,,,,,,,,,
280,39,204,,,,,,,,,,,,,
280,41,95,,,,,,,,,,,,,
280,46,138,,,,,,,,,,,,,
280,54,500,,,,,,,,,,,,,
281,1,45,93,100,104,345,,,,,,,,,
281,11,574,,,,,,,,,,,,,
281,17,381,,,,,,,,,,,,,
281,21,347,,,,,,,,,,,,,
281,23,577,,,,,,,,,,,,,
281,25,505,,,,,,,,,,,,,
281,26,94,,,,,,,,,,,,,
281,33,286,,,,,,,,,,,,,
281,40,248,,,,,,,,,,,,,
281,45,204,,,,,,,,,,,,,
281,47,95,,,,,,,,,,,,,
281,54,138,,,,,,,,,,,,,
281,64,500,,,,,,,,,,,,,
282,1,45,93,100,104,361,581,585,,,,,,,
282,11,574,,,,,,,,,,,,,
282,17,273,,,,,,,,,,,,,
282,21,347,,,,,,,,,,,,,
282,22,345,,,,,,,,,,,,,
282,23,577,,,,,,,,,,,,,
282,25,505,,,,,,,,,,,,,
282,26,94,,,,,,,,,,,,,
282,33,286,,,,,,,,,,,,,
282,42,248,,,,,,,,,,,,,
282,51,95,,,,,,,,,,,,,
282,53,445,,,,,,,,,,,,,
282,60,138,,,,,,,,,,,,,
282,80,500,,,,,,,,,,,,,
283,1,145,,,,,,,,,,,,,
283,7,98,,,,,,,,,,,,,
283,13,230,,,,,,,,,,,,,
283,19,346,,,,,,,,,,,,,
283,25,61,,,,,,,,,,,,,
283,30,453,,,,,,,,,,,,,
283,31,97,,,,,,,,,,,,,
283,37,54,114,,,,,,,,,,,,
283,43,226,,,,,,,,,,,,,
283,46,564,,,,,,,,,,,,,
284,1,98,145,230,346,466,,,,,,,,,
284,22,314,,,,,,,,,,,,,
284,26,16,,,,,,,,,,,,,
284,33,184,,,,,,,,,,,,,
284,40,78,,,,,,,,,,,,,
284,47,318,403,,,,,,,,,,,,
284,53,18,,,,,,,,,,,,,
284,61,405,,,,,,,,,,,,,
284,68,483,,,,,,,,,,,,,
285,1,71,,,,,,,,,,,,,
285,4,33,,,,,,,,,,,,,
285,7,78,,,,,,,,,,,,,
285,10,73,,,,,,,,,,,,,
285,16,72,,,,,,,,,,,,,
285,22,29,,,,,,,,,,,,,
285,28,77,,,,,,,,,,,,,
285,29,388,,,,,,,,,,,,,
285,33,92,,,,,,,,,,,,,
285,36,74,,,,,,,,,,,,,
285,41,402,,,,,,,,,,,,,
285,45,202,,,,,,,,,,,,,
285,54,147,,,,,,,,,,,,,
286,1,33,71,73,78,,,,,,,,,,
286,16,72,,,,,,,,,,,,,
286,19,364,,,,,,,,,,,,,
286,22,29,,,,,,,,,,,,,
286,23,183,,,,,,,,,,,,,
286,28,68,,,,,,,,,,,,,
286,29,395,,,,,,,,,,,,,
286,36,327,,,,,,,,,,,,,
286,41,402,,,,,,,,,,,,,
286,45,170,,,,,,,,,,,,,
286,54,223,,,,,,,,,,,,,
287,1,10,281,,,,,,,,,,,,
287,7,227,,,,,,,,,,,,,
287,13,303,,,,,,,,,,,,,
287,19,185,,,,,,,,,,,,,
287,25,133,,,,,,,,,,,,,
287,31,343,,,,,,,,,,,,,
287,37,68,498,,,,,,,,,,,,
287,38,583,,,,,,,,,,,,,
287,43,175,,,,,,,,,,,,,
288,1,10,116,227,253,,,,,,,,,,
288,19,154,,,,,,,,,,,,,
288,25,203,,,,,,,,,,,,,
288,31,163,,,,,,,,,,,,,
288,37,68,,,,,,,,,,,,,
288,43,264,498,,,,,,,,,,,,
288,49,179,,,,,,,,,,,,,
289,1,10,227,281,303,,,,,,,,,,
289,19,185,,,,,,,,,,,,,
289,25,133,,,,,,,,,,,,,
289,31,343,,,,,,,,,,,,,
289,36,207,,,,,,,,,,,,,
289,37,68,498,,,,,,,,,,,,
289,43,175,,,,,,,,,,,,,
289,49,374,,,,,,,,,,,,,
289,55,386,,,,,,,,,,,,,
289,61,359,,,,,,,,,,,,,
290,1,10,106,,,,,,,,,,,,
290,5,141,,,,,,,,,,,,,
290,9,28,,,,,,,,,,,,,
290,14,154,,,,,,,,,,,,,
290,19,170,,,,,,,,,,,,,
290,25,206,,,,,,,,,,,,,
290,29,117,,,,,,,,,,,,,
290,31,189,,,,,,,,,,,,,
290,38,232,,,,,,,,,,,,,
290,45,91,,,,,,,,,,,,,
291,1,10,28,106,141,450,,,,,,,,,
291,14,154,,,,,,,,,,,,,
291,19,170,,,,,,,,,,,,,
291,20,103,104,210,,,,,,,,,,,
291,25,14,,,,,,,,,,,,,
291,31,163,,,,,,,,,,,,,
291,38,97,,,,,,,,,,,,,
291,45,226,,,,,,,,,,,,,
291,52,404,,,,,,,,,,,,,
292,1,10,106,,,,,,,,,,,,
292,5,141,,,,,,,,,,,,,
292,9,28,,,,,,,,,,,,,
292,14,154,,,,,,,,,,,,,
292,19,170,,,,,,,,,,,,,
292,25,180,,,,,,,,,,,,,
292,31,109,,,,,,,,,,,,,
292,38,247,425,,,,,,,,,,,,
292,45,288,,,,,,,,,,,,,
292,47,566,,,,,,,,,,,,,
292,52,377,,,,,,,,,,,,,
293,1,1,,,,,,,,,,,,,
293,4,497,,,,,,,,,,,,,
293,5,253,,,,,,,,,,,,,
293,11,310,,,,,,,,,,,,,
293,15,336,,,,,,,,,,,,,
293,21,48,,,,,,,,,,,,,
293,25,23,,,,,,,,,,,,,
293,31,103,,,,,,,,,,,,,
293,35,46,,,,,,,,,,,,,
293,41,156,214,485,,,,,,,,,,,
293,45,304,,,,,,,,,,,,,
294,1,1,253,310,336,497,,,,,,,,,
294,20,44,,,,,,,,,,,,,
294,23,48,,,,,,,,,,,,,
294,29,23,,,,,,,,,,,,,
294,37,103,,,,,,,,,,,,,
294,43,46,,,,,,,,,,,,,
294,51,156,214,485,,,,,,,,,,,
294,57,304,,,,,,,,,,,,,
295,1,1,253,310,336,422,423,424,586,497,,,,,
295,20,44,,,,,,,,,,,,,
295,23,48,,,,,,,,,,,,,
295,29,23,,,,,,,,,,,,,
295,37,103,,,,,,,,,,,,,
295,40,63,242,,,,,,,,,,,,
295,45,46,,,,,,,,,,,,,
295,55,156,214,485,,,,,,,,,,,
295,63,304,,,,,,,,,,,,,
296,1,33,116,,,,,,,,,,,,
296,4,28,,,,,,,,,,,,,
296,10,292,,,,,,,,,,,,,
296,13,233,,,,,,,,,,,,,
296,19,252,,,,,,,,,,,,,
296,22,18,,,,,,,,,,,,,
296,28,282,395,,,,,,,,,,,,
296,31,265,,,,,,,,,,,,,
296,34,358,,,,,,,,,,,,,
296,37,187,,,,,,,,,,,,,
296,40,203,370,,,,,,,,,,,,
296,46,69,484,,,,,,,,,,,,
296,49,179,,,,,,,,,,,,,
297,1,28,33,116,292,362,,,,,,,,,
297,13,233,,,,,,,,,,,,,
297,19,252,,,,,,,,,,,,,
297,22,18,,,,,,,,,,,,,
297,29,282,,,,,,,,,,,,,
297,32,395,,,,,,,,,,,,,
297,33,265,,,,,,,,,,,,,
297,40,187,,,,,,,,,,,,,
297,42,358,,,,,,,,,,,,,
297,44,203,,,,,,,,,,,,,
297,51,69,,,,,,,,,,,,,
297,52,370,,,,,,,,,,,,,
297,55,179,,,,,,,,,,,,,
297,62,484,,,,,,,,,,,,,
298,1,150,,,,,,,,,,,,,
298,3,204,,,,,,,,,,,,,
298,5,346,,,,,,,,,,,,,
298,6,39,,,,,,,,,,,,,
298,10,145,,,,,,,,,,,,,
298,13,61,,,,,,,,,,,,,
298,15,21,,,,,,,,,,,,,
298,16,270,,,,,,,,,,,,,
298,21,55,,,,,,,,,,,,,
298,23,340,,,,,,,,,,,,,
299,1,33,,,,,,,,,,,,,
299,7,106,,,,,,,,,,,,,
299,13,88,,,,,,,,,,,,,
299,16,335,,,,,,,,,,,,,
299,18,350,,,,,,,,,,,,,
299,22,86,,,,,,,,,,,,,
299,25,209,,,,,,,,,,,,,
299,28,157,,,,,,,,,,,,,
299,31,201,,,,,,,,,,,,,
299,37,156,,,,,,,,,,,,,
299,43,192,,,,,,,,,,,,,
299,46,199,,,,,,,,,,,,,
299,49,435,408,,,,,,,,,,,,
299,55,444,,,,,,,,,,,,,
299,73,414,,,,,,,,,,,,,
300,1,33,45,252,,,,,,,,,,,
300,3,39,,,,,,,,,,,,,
300,4,193,,,,,,,,,,,,,
300,7,213,,,,,,,,,,,,,
300,11,383,,,,,,,,,,,,,
300,13,47,574,,,,,,,,,,,,
300,15,3,,,,,,,,,,,,,
300,19,274,,,,,,,,,,,,,
300,25,204,,,,,,,,,,,,,
300,27,185,,,,,,,,,,,,,
300,29,358,,,,,,,,,,,,,
300,31,343,,,,,,,,,,,,,
300,37,215,,,,,,,,,,,,,
300,39,38,,,,,,,,,,,,,
300,42,445,,,,,,,,,,,,,
300,49,583,,,,,,,,,,,,,
301,1,3,45,47,213,252,,,,,,,,,
302,1,10,43,,,,,,,,,,,,
302,5,193,,,,,,,,,,,,,
302,9,101,,,,,,,,,,,,,
302,13,310,,,,,,,,,,,,,
302,17,154,,,,,,,,,,,,,
302,21,252,,,,,,,,,,,,,
302,25,197,425,,,,,,,,,,,,
302,29,185,,,,,,,,,,,,,
302,33,282,,,,,,,,,,,,,
302,36,386,,,,,,,,,,,,,
302,37,109,,,,,,,,,,,,,
302,39,421,,,,,,,,,,,,,
302,41,247,,,,,,,,,,,,,
302,43,408,,,,,,,,,,,,,
302,44,511,,,,,,,,,,,,,
302,45,212,,,,,,,,,,,,,
302,50,428,492,,,,,,,,,,,,
303,1,310,45,269,583,584,,,,,,,,,
303,6,313,,,,,,,,,,,,,
303,11,44,,,,,,,,,,,,,
303,16,230,,,,,,,,,,,,,
303,21,11,,,,,,,,,,,,,
303,26,185,,,,,,,,,,,,,
303,31,226,,,,,,,,,,,,,
303,36,242,,,,,,,,,,,,,
303,41,334,,,,,,,,,,,,,
303,46,254,255,256,389,,,,,,,,,,
303,56,442,,,,,,,,,,,,,
304,1,33,,,,,,,,,,,,,
304,4,106,,,,,,,,,,,,,
304,7,189,,,,,,,,,,,,,
304,10,29,,,,,,,,,,,,,
304,13,232,317,,,,,,,,,,,,
304,17,334,,,,,,,,,,,,,
304,21,46,,,,,,,,,,,,,
304,25,36,157,,,,,,,,,,,,
304,29,231,442,,,,,,,,,,,,
304,34,182,,,,,,,,,,,,,
304,39,319,,,,,,,,,,,,,
304,43,475,,,,,,,,,,,,,
304,44,38,,,,,,,,,,,,,
304,46,368,484,,,,,,,,,,,,
305,1,29,33,106,189,,,,,,,,,,
305,13,232,317,,,,,,,,,,,,
305,17,334,,,,,,,,,,,,,
305,21,46,,,,,,,,,,,,,
305,25,36,157,,,,,,,,,,,,
305,29,231,442,,,,,,,,,,,,
305,37,182,,,,,,,,,,,,,
305,45,319,,,,,,,,,,,,,
305,51,475,,,,,,,,,,,,,
305,53,38,,,,,,,,,,,,,
305,56,368,484,,,,,,,,,,,,
306,1,29,33,106,189,,,,,,,,,,
306,13,232,317,,,,,,,,,,,,
306,17,334,,,,,,,,,,,,,
306,21,46,,,,,,,,,,,,,
306,25,36,157,,,,,,,,,,,,
306,29,231,442,,,,,,,,,,,,
306,37,182,,,,,,,,,,,,,
306,50,319,,,,,,,,,,,,,
306,57,475,,,,,,,,,,,,,
306,63,38,,,,,,,,,,,,,
306,65,368,484,,,,,,,,,,,,
307,1,117,,,,,,,,,,,,,
307,4,96,,,,,,,,,,,,,
307,9,93,,,,,,,,,,,,,
307,12,197,203,,,,,,,,,,,,
307,18,237,,,,,,,,,,,,,
307,20,207,,,,,,,,,,,,,
307,22,170,364,,,,,,,,,,,,
307,28,347,,,,,,,,,,,,,
307,29,395,,,,,,,,,,,,,
307,32,136,,,,,,,,,,,,,
307,38,244,,,,,,,,,,,,,
307,39,379,367,,,,,,,,,,,,
307,42,179,,,,,,,,,,,,,
307,44,68,,,,,,,,,,,,,
307,48,105,,,,,,,,,,,,,
308,1,7,8,9,93,96,117,197,428,,,,,,
308,12,203,,,,,,,,,,,,,
308,18,237,,,,,,,,,,,,,
308,20,207,,,,,,,,,,,,,
308,22,170,364,,,,,,,,,,,,
308,28,347,,,,,,,,,,,,,
308,29,395,,,,,,,,,,,,,
308,32,136,,,,,,,,,,,,,
308,40,244,,,,,,,,,,,,,
308,42,379,367,,,,,,,,,,,,
308,46,179,,,,,,,,,,,,,
308,53,68,,,,,,,,,,,,,
308,54,105,,,,,,,,,,,,,
309,1,33,,,,,,,,,,,,,
309,4,86,,,,,,,,,,,,,
309,9,43,,,,,,,,,,,,,
309,12,336,,,,,,,,,,,,,
309,17,98,,,,,,,,,,,,,
309,20,209,,,,,,,,,,,,,
309,25,316,,,,,,,,,,,,,
309,28,46,,,,,,,,,,,,,
309,33,44,422,,,,,,,,,,,,
309,36,87,,,,,,,,,,,,,
309,41,268,435,,,,,,,,,,,,
309,49,528,,,,,,,,,,,,,
310,1,33,43,86,336,424,604,,,,,,,,
310,17,98,,,,,,,,,,,,,
310,20,209,,,,,,,,,,,,,
310,25,316,,,,,,,,,,,,,
310,31,46,,,,,,,,,,,,,
310,37,422,,,,,,,,,,,,,
310,39,44,,,,,,,,,,,,,
310,45,87,,,,,,,,,,,,,
310,49,435,,,,,,,,,,,,,
310,53,268,,,,,,,,,,,,,
310,61,528,,,,,,,,,,,,,
311,1,45,589,609,,,,,,,,,,,
311,4,86,,,,,,,,,,,,,
311,10,98,,,,,,,,,,,,,
311,13,270,516,,,,,,,,,,,,
311,19,209,,,,,,,,,,,,,
311,22,227,,,,,,,,,,,,,
311,24,383,,,,,,,,,,,,,
311,25,204,,,,,,,,,,,,,
311,28,313,,,,,,,,,,,,,
311,29,129,486,,,,,,,,,,,,
311,31,268,435,,,,,,,,,,,,
311,37,87,,,,,,,,,,,,,
311,40,226,,,,,,,,,,,,,
311,47,97,,,,,,,,,,,,,
311,48,387,,,,,,,,,,,,,
311,51,417,,,,,,,,,,,,,
311,63,494,,,,,,,,,,,,,
312,1,45,589,609,,,,,,,,,,,
312,4,86,,,,,,,,,,,,,
312,10,98,,,,,,,,,,,,,
312,13,270,415,,,,,,,,,,,,
312,19,209,,,,,,,,,,,,,
312,22,227,,,,,,,,,,,,,
312,24,383,,,,,,,,,,,,,
312,28,204,,,,,,,,,,,,,
312,29,129,486,,,,,,,,,,,,
312,31,268,313,435,,,,,,,,,,,
312,37,87,,,,,,,,,,,,,
312,40,226,,,,,,,,,,,,,
312,47,97,,,,,,,,,,,,,
312,48,376,,,,,,,,,,,,,
312,51,417,,,,,,,,,,,,,
312,63,494,,,,,,,,,,,,,
313,1,33,148,,,,,,,,,,,,
313,5,109,,,,,,,,,,,,,
313,9,104,,,,,,,,,,,,,
313,13,236,,,,,,,,,,,,,
313,15,522,,,,,,,,,,,,,
313,17,98,,,,,,,,,,,,,
313,21,294,,,,,,,,,,,,,
313,25,324,,,,,,,,,,,,,
313,29,182,,,,,,,,,,,,,
313,33,270,,,,,,,,,,,,,
313,37,38,428,,,,,,,,,,,,
313,41,405,,,,,,,,,,,,,
313,43,583,,,,,,,,,,,,,
314,1,33,589,,,,,,,,,,,,
314,5,230,,,,,,,,,,,,,
314,9,204,,,,,,,,,,,,,
314,13,236,,,,,,,,,,,,,
314,15,522,,,,,,,,,,,,,
314,17,98,,,,,,,,,,,,,
314,21,273,,,,,,,,,,,,,
314,25,227,,,,,,,,,,,,,
314,29,260,,,,,,,,,,,,,
314,33,270,,,,,,,,,,,,,
314,37,343,428,,,,,,,,,,,,
314,41,405,,,,,,,,,,,,,
314,43,583,,,,,,,,,,,,,
315,1,71,,,,,,,,,,,,,
315,5,74,,,,,,,,,,,,,
315,9,40,,,,,,,,,,,,,
315,13,78,,,,,,,,,,,,,
315,17,72,,,,,,,,,,,,,
315,21,73,,,,,,,,,,,,,
315,25,345,,,,,,,,,,,,,
315,28,390,,,,,,,,,,,,,
315,29,320,,,,,,,,,,,,,
315,33,202,,,,,,,,,,,,,
315,37,230,,,,,,,,,,,,,
315,41,275,,,,,,,,,,,,,
315,45,92,,,,,,,,,,,,,
315,49,80,,,,,,,,,,,,,
315,50,572,,,,,,,,,,,,,
315,53,312,,,,,,,,,,,,,
315,57,235,,,,,,,,,,,,,
316,1,1,,,,,,,,,,,,,
316,6,281,,,,,,,,,,,,,
316,9,139,,,,,,,,,,,,,
316,14,124,,,,,,,,,,,,,
316,17,133,,,,,,,,,,,,,
316,23,227,,,,,,,,,,,,,
316,28,92,,,,,,,,,,,,,
316,34,254,255,256,491,,,,,,,,,,
316,39,188,,,,,,,,,,,,,
316,40,562,,,,,,,,,,,,,
316,44,380,,,,,,,,,,,,,
316,49,378,,,,,,,,,,,,,
316,54,441,,,,,,,,,,,,,
317,1,1,124,139,281,,,,,,,,,,
317,17,133,,,,,,,,,,,,,
317,23,227,,,,,,,,,,,,,
317,26,34,,,,,,,,,,,,,
317,31,92,,,,,,,,,,,,,
317,38,491,,,,,,,,,,,,,
317,40,254,255,256,,,,,,,,,,,
317,46,562,,,,,,,,,,,,,
317,48,188,,,,,,,,,,,,,
317,52,380,,,,,,,,,,,,,
317,59,378,,,,,,,,,,,,,
317,66,441,,,,,,,,,,,,,
318,1,43,44,,,,,,,,,,,,
318,7,99,,,,,,,,,,,,,
318,13,116,,,,,,,,,,,,,
318,16,184,423,,,,,,,,,,,,
318,22,242,,,,,,,,,,,,,
318,26,372,,,,,,,,,,,,,
318,28,103,,,,,,,,,,,,,
318,31,36,453,,,,,,,,,,,,
318,32,305,,,,,,,,,,,,,
318,37,207,,,,,,,,,,,,,
318,43,97,,,,,,,,,,,,,
319,1,43,44,99,116,364,,,,,,,,,
319,16,184,423,,,,,,,,,,,,
319,22,242,,,,,,,,,,,,,
319,26,372,,,,,,,,,,,,,
319,28,103,,,,,,,,,,,,,
319,33,163,,,,,,,,,,,,,
319,34,453,305,,,,,,,,,,,,
319,38,269,,,,,,,,,,,,,
319,43,207,,,,,,,,,,,,,
319,48,130,,,,,,,,,,,,,
319,53,97,,,,,,,,,,,,,
319,56,400,,,,,,,,,,,,,
320,1,150,,,,,,,,,,,,,
320,5,45,,,,,,,,,,,,,
320,10,55,,,,,,,,,,,,,
320,14,205,,,,,,,,,,,,,
320,19,250,,,,,,,,,,,,,
320,23,310,,,,,,,,,,,,,
320,28,352,,,,,,,,,,,,,
320,31,362,,,,,,,,,,,,,
320,32,54,,,,,,,,,,,,,
320,37,156,,,,,,,,,,,,,
320,41,323,291,,,,,,,,,,,,
320,44,340,,,,,,,,,,,,,
320,46,133,,,,,,,,,,,,,
320,50,56,484,,,,,,,,,,,,
321,1,45,55,150,205,,,,,,,,,,
321,19,250,,,,,,,,,,,,,
321,23,310,,,,,,,,,,,,,
321,28,352,,,,,,,,,,,,,
321,31,362,,,,,,,,,,,,,
321,32,54,,,,,,,,,,,,,
321,37,156,,,,,,,,,,,,,
321,44,323,,,,,,,,,,,,,
321,46,291,,,,,,,,,,,,,
321,52,133,,,,,,,,,,,,,
321,54,340,,,,,,,,,,,,,
321,59,56,,,,,,,,,,,,,
